Site,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy
07-02-2021 5:50:00,3.35,3.03,12.38,0.05,12,109.96,83.45,,24.806,24.96,0,0,13.116,284.9,7.76,70.15,7.37,1.21,11.21,,,
07-02-2021 5:55:00,3.35,3.03,12.4,0.04,12,115.77,88.13,,24.755,24.87,0,0,13.116,284.9,7.76,70.13,7.36,1.21,11.21,,,
07-02-2021 6:00:00,3.35,3.03,12.38,0.08,11.99,118.7,85.06,,24.685,24.87,0,0,13.116,284.8,7.76,70.13,7.36,1.21,11.2,,,
07-02-2021 6:05:00,3.35,3.04,12.37,0.07,11.97,116.8,88.09,,24.685,24.87,0,0,13.115,284.8,7.76,70.13,7.36,1.21,11.21,,,
07-02-2021 6:10:00,3.35,3.04,12.37,0.08,11.98,117.92,86.91,,24.806,24.76,0,0,13.116,284.8,7.76,70.14,7.37,1.21,11.21,,,
07-02-2021 6:15:00,3.35,3.04,12.41,0.08,12.02,115.82,77.83,,24.916,24.75,0,0,13.116,284.8,7.76,70.14,7.37,1.21,11.21,,,
07-02-2021 6:20:00,3.35,3.04,12.36,0.08,11.97,117.29,87.35,,24.916,24.75,0,0,13.116,284.8,7.76,70.14,7.36,1.21,11.21,,,
07-02-2021 6:25:00,3.35,3.04,12.37,0.08,11.99,116.55,87.79,,24.977,24.75,0,0,13.116,284.8,7.76,70.12,7.36,1.21,11.21,,,
07-02-2021 6:30:00,3.35,3.04,12.35,0.1,12,109.67,74.46,,25.138,24.74,0,0,13.117,284.8,7.75,70.13,7.37,1.21,11.21,,,
07-02-2021 6:35:00,3.35,3.03,12.36,0.07,12.01,96.68,69.63,,25.219,24.84,0,0,13.116,284.8,7.76,70.14,7.37,1.21,11.21,,,
07-02-2021 6:40:00,3.35,3.03,12.36,0.09,11.99,97.12,68.26,,25.158,24.84,0,0,13.117,284.9,7.76,70.13,7.37,1.21,11.21,,,
07-02-2021 6:45:00,3.35,3.04,12.4,0.08,11.99,100.63,72.07,,25.178,24.94,0,0,13.117,284.9,7.76,70.14,7.37,1.21,11.21,,,
07-02-2021 6:50:00,3.35,3.04,12.38,0.07,11.99,92.58,70.61,,25.289,24.84,0,0,13.116,284.8,7.76,70.13,7.36,1.21,11.21,,,
07-02-2021 6:55:00,3.35,3.04,12.38,0.06,12,99.66,72.36,,25.279,24.94,0,0,13.116,284.9,7.76,70.12,7.36,1.21,11.21,,,
07-02-2021 7:00:00,3.35,3.03,12.38,0.09,11.97,101.07,71.97,,25.259,24.94,0,0,13.116,284.9,7.76,70.13,7.36,1.21,11.21,,,
07-02-2021 7:05:00,3.35,3.04,12.38,0.08,12,100.49,71.24,,25.359,24.93,0,0,13.116,284.9,7.76,70.15,7.37,1.21,11.21,,,
07-02-2021 7:10:00,3.35,3.03,12.39,0.08,12,100.29,71.34,,25.47,24.83,0,0,13.117,284.8,7.76,70.14,7.37,1.21,11.21,,,
07-02-2021 7:15:00,3.35,3.04,12.39,0.05,11.98,100.1,66.06,,25.41,24.93,0,0,13.116,284.8,7.76,70.15,7.37,1.21,11.21,,,
07-02-2021 7:20:00,3.35,3.04,12.39,0.08,11.99,102.34,70.41,,25.4,25.02,0,0,13.117,284.9,7.76,70.15,7.37,1.21,11.21,,,
07-02-2021 7:25:00,3.35,3.04,12.38,0.12,11.99,95.85,69.63,,25.44,24.93,0,0,13.116,284.8,7.76,70.15,7.37,1.21,11.22,,,
07-02-2021 7:30:00,3.35,3.03,12.34,0.07,12,100.39,75.2,,25.531,24.93,0,0,13.116,284.9,7.76,70.14,7.37,1.21,11.21,,,
07-02-2021 7:35:00,3.35,3.04,12.38,0.08,12,101.81,71.58,,25.591,24.91,0,0,13.117,284.8,7.76,70.14,7.37,1.21,11.21,,,
07-02-2021 7:40:00,3.35,3.04,12.35,0.05,11.99,100.2,69.68,,25.652,24.91,0,0,13.116,284.8,7.76,70.14,7.37,1.21,11.21,,,
07-02-2021 7:45:00,3.35,3.03,12.39,0.09,11.98,97.8,68.85,,25.722,25.01,0,0,13.116,284.8,7.76,70.12,7.36,1.21,11.21,,,
07-02-2021 7:50:00,3.35,3.03,12.41,0.08,11.99,102.88,71.58,,25.803,25,0,0,13.117,284.9,7.76,70.13,7.37,1.21,11.21,,,
07-02-2021 7:55:00,3.35,3.04,12.41,0.09,12,100.83,70.7,,25.873,25,0,0,13.116,284.9,7.76,70.13,7.36,1.21,11.21,,,
07-02-2021 8:00:00,3.35,3.04,12.41,0.09,12,99.85,69.82,,25.984,25,0,0,13.116,284.8,7.76,70.14,7.36,1.21,11.21,,,
07-02-2021 8:05:00,3.35,3.03,12.36,0.06,12.01,102.44,72.12,,25.883,25.1,0,0,13.116,284.9,7.76,70.14,7.37,1.21,11.21,,,
07-02-2021 8:10:00,3.35,3.04,12.36,0.08,12,98.44,71.29,,25.772,25.21,0,0,13.116,284.8,7.76,70.16,7.37,1.21,11.21,,,
07-02-2021 8:15:00,3.35,3.04,12.37,0.07,11.98,101.86,71.63,,25.722,25.12,0,0,13.116,284.8,7.76,70.15,7.37,1.21,11.21,,,
07-02-2021 8:20:00,3.35,3.04,12.41,0.07,11.99,97.27,66.11,,25.631,25.12,0,0,13.116,284.8,7.76,70.14,7.36,1.21,11.21,,,
07-02-2021 8:25:00,3.35,3.03,12.38,0.07,12,101.95,70.8,,25.541,25.12,0,0,13.116,284.8,7.76,70.15,7.37,1.21,11.21,,,
07-02-2021 8:30:00,3.36,3.04,12.36,0.08,12,99.9,70.41,,25.581,25.01,0,0,13.116,284.8,7.76,70.15,7.37,1.21,11.21,,,
07-02-2021 8:35:00,3.35,3.04,12.39,0.07,11.99,101.42,69.68,,25.541,25.01,0,0,13.117,284.8,7.76,70.15,7.37,1.21,11.21,,,
07-02-2021 8:40:00,3.35,3.03,12.39,0.07,11.99,100.88,72.07,,25.46,25.02,0,0,13.116,284.8,7.76,70.14,7.37,1.21,11.21,,,
07-02-2021 8:45:00,3.35,3.04,12.39,0.07,11.99,98.97,69.92,,25.319,25.13,0,0,13.116,284.8,7.76,70.16,7.37,1.21,11.21,,,
07-02-2021 8:50:00,3.36,3.04,12.39,0.09,12,100.2,70.07,,25.229,25.04,0,0,13.116,284.8,7.76,70.14,7.37,1.21,11.21,,,
07-02-2021 8:55:00,3.35,3.04,12.38,0.08,12,107.86,84.96,,25.158,25.04,0,0,13.117,284.8,7.76,70.15,7.37,1.21,11.21,,,
07-02-2021 9:00:00,3.35,3.04,12.37,0.1,12,94.78,71.44,,25.128,25.04,0,0,13.116,284.8,7.76,70.13,7.36,1.21,11.21,,,
07-02-2021 9:05:00,3.35,3.04,12.39,0.08,12.01,98.29,69.04,,25.168,24.94,0,0,13.116,284.7,7.76,70.14,7.37,1.21,11.21,,,
07-02-2021 9:10:00,3.35,3.04,12.39,0.08,11.99,92.63,68.7,,25.279,24.84,0,0,13.116,284.8,7.76,70.18,7.37,1.21,11.21,,,
07-02-2021 9:15:00,3.35,3.04,12.37,0.08,11.97,99.66,69.73,,25.279,24.94,0,0,13.117,284.8,7.76,70.14,7.37,1.21,11.21,,,
07-02-2021 9:20:00,3.35,3.04,12.38,0.09,11.98,95.17,66.55,,25.229,24.94,0,0,13.116,284.8,7.76,70.14,7.37,1.21,11.21,,,
07-02-2021 9:25:00,3.35,3.04,12.39,0.04,11.99,100.93,72.36,,25.289,24.94,0,0,13.116,284.7,7.76,70.16,7.37,1.21,11.21,,,
07-02-2021 9:30:00,3.35,3.04,12.39,0.07,11.98,97.56,69.38,,25.41,24.83,0,0,13.116,284.7,7.76,70.17,7.37,1.21,11.2,,,
07-02-2021 9:35:00,3.35,3.04,12.39,0.08,12.01,95.95,69.53,,25.41,24.93,0,0,13.116,284.8,7.76,70.13,7.36,1.21,11.21,,,
07-02-2021 9:40:00,3.35,3.03,12.37,0.06,11.98,102.44,71.83,,25.38,24.93,0,0,13.117,284.8,7.76,70.15,7.37,1.21,11.22,,,
07-02-2021 9:45:00,3.35,3.04,12.38,0.07,11.98,101.51,72.22,,25.4,24.93,0,0,13.116,284.8,7.76,70.17,7.37,1.21,11.22,,,
07-02-2021 9:50:00,3.35,3.03,12.37,0.09,11.98,95.85,70.56,,25.44,24.93,0,0,13.117,284.8,7.76,70.13,7.36,1.21,11.21,,,
07-02-2021 9:55:00,3.35,3.04,12.39,0.09,12.01,99.76,70.75,,25.511,24.93,0,0,13.117,284.8,7.76,70.14,7.37,1.21,11.21,,,
07-02-2021 10:00:00,3.35,3.04,12.38,0.07,12,99.76,72.02,,25.551,24.91,0,0,13.116,284.8,7.76,70.14,7.37,1.21,11.21,,,
07-02-2021 10:05:00,3.35,3.04,12.39,0.07,12,100.63,70.95,,25.652,25.01,0,0,13.116,284.8,7.76,70.16,7.37,1.21,11.21,,,
07-02-2021 10:10:00,3.35,3.03,12.37,0.05,11.98,97.41,66.89,,25.702,25.01,0,0,13.117,284.8,7.76,70.14,7.37,1.21,11.21,,,
07-02-2021 10:15:00,3.35,3.04,12.39,0.1,11.98,98.68,68.6,,25.772,25.01,0,0,13.116,284.8,7.76,70.13,7.36,1.21,11.21,,,
07-02-2021 10:20:00,3.35,3.04,12.38,0.09,11.99,100.2,71.68,,25.843,25,0,0,13.116,284.7,7.76,70.15,7.37,1.21,11.21,,,
07-02-2021 10:25:00,3.35,3.04,12.4,0.05,11.98,101.32,70.9,,25.883,25,0,0,13.117,284.8,7.76,70.16,7.37,1.21,11.21,,,
07-02-2021 10:30:00,3.35,3.04,12.39,0.1,11.98,99.12,69.53,,25.813,25.1,0,0,13.116,284.8,7.76,70.17,7.37,1.21,11.2,,,
07-02-2021 10:35:00,3.35,3.04,12.38,0.05,11.99,97.07,67.33,,25.662,25.12,0,0,13.117,284.8,7.76,70.15,7.37,1.21,11.21,,,
07-02-2021 10:40:00,3.35,3.04,12.39,0.08,11.99,98.93,69.19,,25.48,25.23,0,0,13.116,284.8,7.76,70.14,7.37,1.21,11.21,,,
07-02-2021 10:45:00,3.35,3.04,12.41,0.08,11.98,97.07,71.19,,25.359,25.13,0,0,13.116,284.8,7.76,70.17,7.37,1.21,11.21,,,
07-02-2021 10:50:00,3.35,3.04,12.39,0.09,12,97.36,69.53,,25.359,25.02,0,0,13.116,284.8,7.76,70.15,7.37,1.21,11.21,,,
07-02-2021 10:55:00,3.35,3.04,12.36,0.07,12,100.49,71.29,,25.44,25.02,0,0,13.117,284.8,7.76,70.14,7.37,1.21,11.21,,,
07-02-2021 11:00:00,3.35,3.04,12.37,0.07,11.99,99.51,70.95,,25.41,25.02,0,0,13.117,284.8,7.76,70.17,7.37,1.21,11.21,,,
07-02-2021 11:05:00,3.35,3.04,12.38,0.1,11.98,100.15,79.54,,25.359,25.02,0,0,13.115,284.8,7.77,70.19,7.37,1.21,11.21,,,
07-02-2021 11:10:00,3.35,3.04,12.4,0.07,12.01,92.43,67.19,,25.349,25.02,0,0,13.117,284.8,7.76,70.18,7.37,1.21,11.21,,,
07-02-2021 11:15:00,3.35,3.04,12.37,0.08,12,98.19,71.09,,25.4,24.93,0,0,13.116,284.7,7.76,70.17,7.37,1.21,11.21,,,
07-02-2021 11:20:00,3.35,3.03,12.38,0.06,11.97,101.95,71.24,,25.48,24.93,0,0,13.117,284.8,7.76,70.17,7.37,1.21,11.21,,,
07-02-2021 11:25:00,3.35,3.04,12.42,0.08,12,100.29,80.76,,25.621,24.91,0,0,13.117,284.8,7.76,70.18,7.37,1.21,11.21,,,
07-02-2021 11:30:00,3.35,3.04,12.38,0.05,12,102.64,71.39,,25.692,24.91,0,0,13.115,284.8,7.76,70.17,7.37,1.21,11.22,,,
07-02-2021 11:35:00,3.35,3.04,12.4,0.08,11.98,112.11,87.74,,25.631,25.01,0,0,13.117,284.8,7.76,70.19,7.37,1.21,11.21,,,
07-02-2021 11:40:00,3.35,3.04,12.37,0.07,11.98,98.54,68.85,,25.652,25.01,0,0,13.117,284.8,7.76,70.17,7.37,1.21,11.21,,,
07-02-2021 11:45:00,3.35,3.04,12.38,0.08,11.99,98.78,70.02,,25.682,25.01,0,0,13.116,284.7,7.76,70.16,7.37,1.21,11.21,,,
07-02-2021 11:50:00,3.35,3.04,12.36,0.05,12.01,96.48,66.02,,25.682,25.01,0,0,13.117,284.8,7.76,70.16,7.37,1.21,11.21,,,
07-02-2021 11:55:00,3.35,3.04,12.4,0.1,12,102,71.58,,25.581,25.12,0,0,13.116,284.8,7.76,70.18,7.37,1.21,11.21,,,
07-02-2021 12:00:00,3.35,3.04,12.4,0.08,12,98.34,67.19,,25.46,25.13,0,0,13.116,284.7,7.76,70.16,7.37,1.21,11.21,,,
07-02-2021 12:05:00,3.35,3.04,12.38,0.08,11.99,98.93,69.92,,25.309,25.13,0,0,13.116,284.7,7.76,70.16,7.37,1.21,11.21,,,
07-02-2021 12:10:00,3.35,3.04,12.39,0.06,12,98.83,68.95,,25.208,25.14,0,0,13.116,284.8,7.76,70.17,7.37,1.21,11.21,,,
07-02-2021 12:15:00,3.35,3.04,12.38,0.03,11.99,100.29,71,,25.067,25.04,0,0,13.116,284.8,7.76,70.17,7.37,1.21,11.21,,,
07-02-2021 12:20:00,3.35,3.04,12.4,0.09,12.01,96.92,70.75,,24.947,25.05,0,0,13.117,284.8,7.76,70.17,7.37,1.21,11.21,,,
07-02-2021 12:25:00,3.35,3.04,12.39,0.07,12.01,98.88,68.7,,24.806,25.06,0,0,13.116,284.7,7.76,70.15,7.37,1.21,11.21,,,
07-02-2021 12:30:00,3.35,3.04,12.38,0.07,11.98,98.58,69.19,,24.725,24.96,0,0,13.116,284.7,7.76,70.16,7.37,1.21,11.21,,,
07-02-2021 12:35:00,3.35,3.04,12.36,0.06,11.99,98.73,70.21,,24.604,24.96,0,0,13.116,284.8,7.76,70.16,7.37,1.21,11.21,,,
07-02-2021 12:40:00,3.35,3.04,12.4,0.09,11.97,98.63,68.31,,24.514,24.88,0,0,13.116,284.8,7.76,70.16,7.37,1.21,11.21,,,
07-02-2021 12:45:00,3.35,3.04,12.4,0.07,11.99,102.15,70.61,,24.503,24.88,0,0,13.116,284.8,7.76,70.18,7.37,1.21,11.21,,,
07-02-2021 12:50:00,3.35,3.04,12.4,0.07,11.96,96.68,69.34,,24.604,24.76,0,0,13.116,284.8,7.76,70.14,7.36,1.21,11.21,,,
07-02-2021 12:55:00,3.35,3.04,12.37,0.08,11.98,100.73,69.92,,24.775,24.66,0,0,13.116,284.7,7.76,70.18,7.37,1.21,11.21,,,
07-02-2021 13:00:00,3.35,3.04,12.39,0.09,11.98,99.61,69.73,,24.796,24.76,0,0,13.116,284.7,7.76,70.18,7.37,1.21,11.21,,,
07-02-2021 13:05:00,3.35,3.04,12.37,0.07,12,98.54,70.36,,24.836,24.75,0,0,13.117,284.8,7.76,70.19,7.37,1.21,11.21,,,
07-02-2021 13:10:00,3.35,3.04,12.33,0.05,11.98,99.9,70.8,,24.947,24.75,0,0,13.117,284.8,7.76,70.17,7.37,1.21,11.21,,,
07-02-2021 13:15:00,3.35,3.04,12.41,0.06,11.98,97.66,68.12,,25.057,24.75,0,0,13.116,284.8,7.76,70.17,7.37,1.21,11.21,,,
07-02-2021 13:20:00,3.35,3.04,12.38,0.07,11.97,100.15,71.09,,25.168,24.74,0,0,13.116,284.7,7.76,70.21,7.37,1.21,11.21,,,
07-02-2021 13:25:00,3.35,3.04,12.39,0.05,12,98.14,69.92,,25.249,24.84,0,0,13.117,284.8,7.76,70.13,7.36,1.21,11.21,,,
07-02-2021 13:30:00,3.35,3.04,12.38,0.08,11.98,98.49,69.78,,25.309,24.83,0,0,13.116,284.8,7.76,70.17,7.37,1.21,11.2,,,
07-02-2021 13:35:00,3.35,3.03,12.4,0.08,12,98.49,71.63,,25.38,24.83,0,0,13.116,284.8,7.76,70.18,7.37,1.21,11.21,,,
07-02-2021 13:40:00,3.35,3.04,12.39,0.08,11.99,99.32,69.09,,25.44,24.83,0,0,13.116,284.8,7.76,70.18,7.37,1.21,11.2,,,
07-02-2021 13:45:00,3.35,3.04,12.39,0.06,11.98,103.22,70.41,,25.4,24.93,0,0,13.116,284.7,7.76,70.2,7.37,1.21,11.21,,,
07-02-2021 13:50:00,3.35,3.04,12.4,0.07,11.99,106.05,71.97,,25.259,25.04,0,0,13.116,284.8,7.76,70.21,7.37,1.21,11.21,,,
07-02-2021 13:55:00,3.35,3.04,12.36,0.09,11.99,100.68,71.97,,25.138,25.04,0,0,13.116,284.8,7.76,70.19,7.37,1.21,11.21,,,
07-02-2021 14:00:00,3.35,3.04,12.38,0.09,11.99,101.07,71.58,,24.987,25.05,0,0,13.116,284.7,7.76,70.19,7.37,1.21,11.21,,,
07-02-2021 14:05:00,3.35,3.04,12.35,0.07,11.98,100.1,73.73,,24.876,25.05,0,0,13.116,284.8,7.76,70.17,7.37,1.21,11.21,,,
07-02-2021 14:10:00,3.35,3.04,12.37,0.07,11.99,97.61,70.12,,24.755,24.96,0,0,13.116,284.8,7.76,70.2,7.37,1.21,11.21,,,
07-02-2021 14:15:00,3.35,3.04,12.41,0.08,12,104.64,84.72,,24.685,24.96,0,0,13.116,284.7,7.76,70.19,7.37,1.21,11.21,,,
07-02-2021 14:20:00,3.35,3.04,12.38,0.1,11.98,100.98,72.95,,24.614,24.87,0,0,13.116,284.7,7.76,70.2,7.37,1.21,11.21,,,
07-02-2021 14:25:00,3.35,3.04,12.37,0.07,11.99,96.92,67.09,,24.534,24.88,0,0,13.116,284.8,7.76,70.18,7.37,1.21,11.21,,,
07-02-2021 14:30:00,3.35,3.04,12.42,0.08,12,99.76,71.78,,24.503,24.88,0,0,13.116,284.7,7.76,70.19,7.37,1.21,11.21,,,
07-02-2021 14:35:00,3.35,3.04,12.35,0.06,12.01,97.12,71.83,,24.423,24.77,0,0,13.117,284.8,7.76,70.19,7.37,1.21,11.21,,,
07-02-2021 14:40:00,3.35,3.03,12.4,0.09,12,99.17,73,,24.393,24.77,0,0,13.116,284.7,7.76,70.2,7.37,1.21,11.21,,,
07-02-2021 14:45:00,3.35,3.04,12.39,0.07,11.99,100.34,70.9,,24.383,24.77,0,0,13.117,284.8,7.76,70.19,7.37,1.21,11.21,,,
07-02-2021 14:50:00,3.35,3.04,12.41,0.07,11.99,101.9,70.56,,24.383,24.77,0,0,,,,,,,,,,
07-02-2021 14:55:00,3.35,3.04,12.39,0.06,11.99,43.31,9.47,,24.876,24.35,0,0,,,,,,,,,,
07-02-2021 15:00:00,3.35,3.03,12.41,0.08,12,44.38,9.18,,25.208,24.15,0,0,,,,,,,,,,
07-02-2021 15:05:00,3.35,3.04,12.37,0.09,12.01,34.13,8.45,,25.007,24.55,0,0,,,,,,,,,,
07-02-2021 15:10:00,3.35,3.04,12.39,0.07,12.02,36.62,9.38,,24.836,24.75,0,0,,,,,,,,,,
07-02-2021 15:15:00,3.35,3.04,12.39,0.06,12,36.77,9.52,,24.796,24.87,0,0,,,,,,,,,,
07-02-2021 15:20:00,3.35,3.04,12.43,0.07,12.01,34.33,9.52,,24.876,24.85,0,0,,,,,,,,,,
07-02-2021 15:25:00,3.35,3.04,12.39,0.08,11.98,34.38,9.08,,24.947,24.85,0,0,,,,,,,,,,
07-02-2021 15:30:00,3.35,3.04,12.37,0.08,11.97,105.32,68.16,,25.48,24.53,0,0,13.116,284.7,7.78,70.17,7.37,1.21,11.21,,,
07-02-2021 15:35:00,3.35,3.04,12.38,0.08,11.99,103.81,68.8,,25.984,24.21,0,0,13.116,284.8,7.76,70.2,7.37,1.21,11.21,,,
07-02-2021 15:40:00,3.35,3.03,12.36,0.05,11.98,96.44,69.24,,25.873,24.51,0,0,13.116,284.8,7.76,70.19,7.37,1.21,11.21,,,
07-02-2021 15:45:00,3.35,3.03,12.4,0.06,11.99,97.07,70.07,,25.652,24.82,0,0,13.116,284.8,7.76,70.17,7.37,1.21,11.21,,,
07-02-2021 15:50:00,3.35,3.04,12.38,0.06,11.98,97.02,68.95,,25.531,24.93,0,0,13.116,284.7,7.76,70.19,7.37,1.21,11.21,,,
07-02-2021 15:55:00,3.35,3.03,12.37,0.08,11.99,96.97,67.63,,25.41,25.02,0,0,13.116,284.8,7.76,70.21,7.37,1.21,11.21,,,
07-02-2021 16:00:00,3.35,3.04,12.39,0.09,11.98,98,79.79,,25.289,25.04,0,0,13.116,284.8,7.76,70.18,7.37,1.21,11.21,,,
07-02-2021 16:05:00,3.35,3.04,12.38,0.1,12,100.2,72.22,,25.208,25.04,0,0,13.116,284.8,7.76,70.19,7.37,1.21,11.21,,,
07-02-2021 16:10:00,3.35,3.04,12.38,0.05,11.98,98.63,70.56,,25.128,25.04,0,0,13.117,284.8,7.76,70.2,7.37,1.21,11.21,,,
07-02-2021 16:15:00,3.35,3.04,12.4,0.07,11.98,98.88,73.63,,24.987,25.05,0,0,13.116,284.8,7.76,70.18,7.37,1.21,11.21,,,
07-02-2021 16:20:00,3.35,3.04,12.41,0.06,11.99,99.85,69.73,,24.846,25.05,0,0,13.116,284.8,7.76,70.18,7.37,1.21,11.21,,,
07-02-2021 16:25:00,3.35,3.04,12.37,0.07,12.01,99.66,69.78,,24.695,25.06,0,0,13.116,284.8,7.76,70.15,7.37,1.21,11.21,,,
07-02-2021 16:30:00,3.35,3.04,12.39,0.08,11.97,98.97,70.17,,24.534,24.98,0,0,13.117,284.9,7.76,70.17,7.37,1.21,11.21,,,
07-02-2021 16:35:00,3.35,3.03,12.39,0.08,11.98,98.63,67.68,,24.453,24.88,0,0,13.116,284.7,7.76,70.2,7.37,1.21,11.21,,,
07-02-2021 16:40:00,3.35,3.04,12.4,0.08,11.97,101.81,72.02,,24.503,24.77,0,0,13.116,284.8,7.76,70.19,7.37,1.21,11.21,,,
07-02-2021 16:45:00,3.35,3.04,12.38,0.07,11.99,99.46,73.19,,24.584,24.76,0,0,13.116,284.8,7.76,70.18,7.37,1.21,11.21,,,
07-02-2021 16:50:00,3.35,3.04,12.39,0.08,11.97,96.09,68.26,,24.685,24.66,0,0,13.116,284.8,7.76,70.18,7.37,1.21,11.21,,,
07-02-2021 16:55:00,3.35,3.04,12.38,0.06,11.99,116.7,76.76,,24.775,24.66,0,0,13.116,284.8,7.76,70.19,7.37,1.21,11.21,,,
07-02-2021 17:00:00,3.35,3.04,12.38,0.05,11.99,102.34,68.99,,24.916,24.65,0,0,13.116,284.7,7.76,70.23,7.37,1.21,11.21,,,
07-02-2021 17:05:00,3.35,3.04,12.33,0.07,11.99,100.05,70.07,,25.027,24.75,0,0,13.115,284.8,7.76,70.21,7.37,1.21,11.21,,,
07-02-2021 17:10:00,3.35,3.04,12.38,0.08,12.01,98.58,65.87,,25.128,24.74,0,0,13.117,284.8,7.76,70.2,7.37,1.21,11.21,,,
07-02-2021 17:15:00,3.35,3.03,12.36,0.08,12,94.34,70.56,,25.098,24.84,0,0,13.117,284.8,7.76,70.2,7.37,1.21,11.21,,,
07-02-2021 17:20:00,3.35,3.04,12.4,0.08,11.99,112.01,75.63,,25.078,24.84,0,0,13.116,284.7,7.76,70.19,7.37,1.21,11.21,,,
07-02-2021 17:25:00,3.35,3.04,12.39,0.09,12,116.46,76.56,,25.037,24.85,0,0,13.116,284.8,7.76,70.23,7.37,1.21,11.21,,,
07-02-2021 17:30:00,3.35,3.03,12.37,0.08,12,117.43,77.78,,25.037,24.85,0,0,13.116,284.8,7.76,70.23,7.38,1.21,11.21,,,
07-02-2021 17:35:00,3.35,3.04,12.4,0.05,11.98,118.8,78.66,,25.027,24.85,0,0,13.116,284.8,7.76,70.18,7.37,1.21,11.21,,,
07-02-2021 17:40:00,3.35,3.03,12.39,0.09,11.99,118.16,78.56,,24.987,24.85,0,0,13.116,284.8,7.76,70.22,7.37,1.21,11.21,,,
07-02-2021 17:45:00,3.35,3.04,12.38,0.07,11.98,118.8,79.3,,24.987,24.85,0,0,13.116,284.8,7.76,70.23,7.38,1.21,11.21,,,
07-02-2021 17:50:00,3.35,3.04,12.4,0.09,11.99,118.41,76.81,,25.057,24.85,0,0,13.116,284.8,7.76,70.18,7.37,1.21,11.2,,,
07-02-2021 17:55:00,3.35,3.04,12.37,0.06,12.01,97.31,68.41,,25.078,24.84,0,0,13.116,284.8,7.76,70.23,7.37,1.21,11.21,,,
07-02-2021 18:00:00,3.35,3.03,12.38,0.09,12,117.58,76.9,,25.057,24.85,0,0,13.116,284.8,7.76,70.19,7.37,1.21,11.21,,,
07-02-2021 18:05:00,3.35,3.04,12.37,0.06,11.99,117.72,79.44,,25.067,24.84,0,0,13.117,284.8,7.76,70.22,7.37,1.21,11.21,,,
07-02-2021 18:10:00,3.35,3.04,12.38,0.1,12.01,116.7,74.85,,25.078,24.84,0,0,13.116,284.7,7.76,70.22,7.37,1.21,11.21,,,
07-02-2021 18:15:00,3.35,3.03,12.4,0.09,11.99,117.09,79.49,,25.067,24.84,0,0,13.116,284.8,7.76,70.2,7.37,1.21,11.21,,,
07-02-2021 18:20:00,3.35,3.03,12.4,0.07,11.98,119.38,78.27,,25.027,24.85,0,0,13.116,284.8,7.76,70.22,7.37,1.21,11.21,,,
07-02-2021 18:25:00,3.35,3.04,12.36,0.1,11.99,97.9,67.87,,24.987,24.85,0,0,13.117,284.8,7.76,70.23,7.37,1.21,11.22,,,
07-02-2021 18:30:00,3.35,3.04,12.38,0.08,11.99,116.7,77.83,,24.987,24.85,0,0,13.116,284.8,7.76,70.21,7.37,1.21,11.21,,,
07-02-2021 18:35:00,3.35,3.04,12.35,0.07,11.99,117.29,77.39,,24.916,24.85,0,0,13.117,284.8,7.76,70.19,7.37,1.21,11.21,,,
07-02-2021 18:40:00,3.35,3.03,12.37,0.07,11.98,104.83,73.68,,24.876,24.85,0,0,13.116,284.7,7.76,70.22,7.37,1.21,11.21,,,
07-02-2021 18:45:00,3.35,3.03,12.37,0.07,11.99,118.65,78.42,,24.876,24.85,0,0,13.117,284.7,7.76,70.24,7.38,1.21,11.21,,,
07-02-2021 18:50:00,3.35,3.03,12.37,0.07,11.97,108.45,73.19,,24.856,24.85,0,0,13.116,284.8,7.76,70.21,7.37,1.21,11.21,,,
07-02-2021 18:55:00,3.35,3.04,12.41,0.08,11.99,116.36,75.1,,24.836,24.85,0,0,13.116,284.8,7.76,70.21,7.37,1.21,11.21,,,
07-02-2021 19:00:00,3.35,3.04,12.39,0.08,11.99,115.53,77.34,,24.796,24.87,0,0,13.116,284.8,7.76,70.23,7.38,1.21,11.21,,,
07-02-2021 19:05:00,3.35,3.04,12.4,0.11,11.98,119.92,86.47,,24.755,24.87,0,0,13.117,284.8,7.76,70.23,7.38,1.21,11.22,,,
07-02-2021 19:10:00,3.35,3.04,12.36,0.06,11.98,118.6,84.86,,24.725,24.87,0,0,13.116,284.8,7.76,70.22,7.37,1.21,11.21,,,
07-02-2021 19:15:00,3.35,3.03,12.37,0.06,12,107.67,69.43,,25.178,24.44,0,0,13.116,284.8,7.76,70.19,7.37,1.21,11.21,,,
07-02-2021 19:20:00,3.35,3.03,12.39,0.06,11.99,104.2,68.55,,25.551,24.22,0,0,13.116,284.8,7.76,70.22,7.37,1.21,11.21,,,
07-02-2021 19:30:00,3.35,3.04,12.38,0.06,12,107.57,70.61,,25.289,24.84,0,0,13.116,284.8,7.76,70.2,7.37,1.21,11.21,,,
07-02-2021 19:35:00,3.35,3.04,12.38,0.12,12,104.79,69.82,,25.782,24.31,0,0,13.117,284.8,7.76,70.23,7.37,1.21,11.21,,,
